CustomerID,Gender,Age,Tenure_Months,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SupportTickets,SatisfactionScore,Churn
CUST100289,Female,46,34,27.09,921.06,One Year,DSL,Credit Card,1,10,No
CUST100290,Male,38,56,30.97,1734.32,Two Year,DSL,Bank Transfer,4,3,No
CUST100291,Male,65,17,46.41,788.97,Month-to-Month,Fiber Optic,Mailed Check,9,6,No
CUST100292,Male,62,56,38.61,2162.16,One Year,Fiber Optic,Bank Transfer,9,9,Yes
CUST100293,Female,62,17,62.82,1067.94,Month-to-Month,Fiber Optic,Mailed Check,6,4,No
CUST100294,Female,66,18,95.27,1714.86,Two Year,Fiber Optic,Mailed Check,8,5,Yes
CUST100295,Female,44,45,98.31,4423.95,Month-to-Month,No Internet,Bank Transfer,7,6,No
CUST100296,Female,56,56,96.41,5398.96,Month-to-Month,No Internet,Electronic Check,9,3,Yes
CUST100297,Male,57,50,35.29,1764.5,Month-to-Month,DSL,Mailed Check,3,2,No
CUST100298,Male,30,58,98.03,5685.74,Month-to-Month,Fiber Optic,Mailed Check,2,4,No
CUST100299,Female,40,18,73.27,1318.86,Month-to-Month,Fiber Optic,Bank Transfer,0,6,No
CUST100300,Male,33,7,137.4,961.8,Month-to-Month,DSL,Mailed Check,0,4,No
CUST100301,Male,47,10,138.56,1385.6,Month-to-Month,DSL,Bank Transfer,8,8,Yes
CUST100302,Male,21,69,119.86,8270.34,Month-to-Month,No Internet,Mailed Check,3,9,No
CUST100303,Female,57,3,111.4,334.2,Two Year,Fiber Optic,Mailed Check,7,8,Yes
CUST100304,Female,33,44,34.94,1537.36,Month-to-Month,Fiber Optic,Bank Transfer,3,7,No
CUST100305,Male,48,70,31.01,2170.7,One Year,No Internet,Bank Transfer,5,2,Yes
CUST100306,Female,70,14,129.31,1810.34,One Year,No Internet,Credit Card,3,10,No
CUST100307,Female,59,4,75.51,302.04,Month-to-Month,No Internet,Electronic Check,1,2,No
CUST100308,Female,42,18,78.68,1416.24,Month-to-Month,Fiber Optic,Credit Card,0,10,Yes
CUST100309,Female,61,52,130.21,6770.92,Two Year,DSL,Bank Transfer,7,5,Yes
CUST100310,Female,29,38,100.79,3830.02,Month-to-Month,Fiber Optic,Mailed Check,5,4,No
CUST100311,Male,43,20,43.32,866.4,Month-to-Month,Fiber Optic,Electronic Check,0,4,No
CUST100312,Female,54,44,47.43,2086.92,Month-to-Month,DSL,Bank Transfer,4,4,Yes
CUST100313,Male,65,51,20.83,1062.33,Month-to-Month,No Internet,Credit Card,2,7,Yes
CUST100314,Male,50,19,112.39,2135.41,Month-to-Month,Fiber Optic,Mailed Check,1,3,Yes
CUST100315,Female,45,68,83.13,5652.84,Two Year,DSL,Mailed Check,2,2,No
CUST100316,Male,26,66,143.5,9471.0,Two Year,DSL,Bank Transfer,1,5,No
CUST100317,Male,29,13,112.82,1466.66,Two Year,DSL,Mailed Check,9,6,No
CUST100318,Male,22,62,33.41,2071.42,Month-to-Month,Fiber Optic,Credit Card,1,8,No
CUST100319,Female,71,61,41.0,2501.0,Two Year,Fiber Optic,Mailed Check,0,3,Yes
CUST100320,Female,69,30,85.22,2556.6,One Year,No Internet,Credit Card,2,4,No
CUST100321,Male,71,30,140.23,4206.9,Two Year,DSL,Mailed Check,2,4,Yes
CUST100322,Female,45,51,52.14,2659.14,Month-to-Month,DSL,Electronic Check,3,4,Yes
CUST100323,Female,73,48,127.33,6111.84,Month-to-Month,Fiber Optic,Bank Transfer,2,7,No
CUST100324,Female,52,33,60.6,1999.8,Two Year,Fiber Optic,Bank Transfer,7,4,No
CUST100325,Female,22,19,55.09,1046.71,Month-to-Month,Fiber Optic,Mailed Check,3,7,No
CUST100326,Male,51,71,137.18,9739.78,Two Year,Fiber Optic,Bank Transfer,9,4,Yes
CUST100327,Male,63,57,26.14,1489.98,Month-to-Month,Fiber Optic,Electronic Check,0,10,No
CUST100328,Female,51,19,105.9,2012.1,Two Year,Fiber Optic,Credit Card,1,8,No
CUST100329,Female,30,41,25.61,1050.01,Month-to-Month,DSL,Electronic Check,6,5,No
CUST100330,Male,56,42,124.1,5212.2,Month-to-Month,DSL,Electronic Check,5,2,Yes
CUST100331,Male,59,52,127.82,6646.64,One Year,DSL,Credit Card,8,9,Yes
CUST100332,Female,62,4,136.14,544.56,One Year,No Internet,Bank Transfer,5,9,Yes
CUST100333,Male,65,4,44.19,176.76,One Year,DSL,Credit Card,1,1,Yes
CUST100334,Female,31,5,36.18,180.9,Month-to-Month,Fiber Optic,Credit Card,7,5,No
CUST100335,Female,28,41,85.46,3503.86,Month-to-Month,Fiber Optic,Credit Card,8,3,No
CUST100336,Male,59,61,55.31,3373.91,Month-to-Month,Fiber Optic,Bank Transfer,4,10,No
CUST100337,Male,55,55,98.82,5435.1,Month-to-Month,DSL,Credit Card,5,5,No
CUST100338,Female,21,13,86.79,1128.27,One Year,Fiber Optic,Electronic Check,3,4,No
CUST100339,Female,70,14,38.83,543.62,Month-to-Month,Fiber Optic,Credit Card,1,3,No
CUST100340,Male,50,60,116.11,6966.6,Month-to-Month,Fiber Optic,Credit Card,4,7,Yes
CUST100341,Female,24,25,124.49,3112.25,Two Year,No Internet,Mailed Check,4,5,Yes
CUST100342,Male,73,44,145.2,6388.8,Month-to-Month,DSL,Mailed Check,0,1,No
CUST100343,Female,58,10,71.42,714.2,One Year,Fiber Optic,Electronic Check,4,4,Yes
CUST100344,Male,25,71,63.91,4537.61,Month-to-Month,Fiber Optic,Bank Transfer,0,1,Yes
CUST100345,Male,54,50,44.99,2249.5,Month-to-Month,Fiber Optic,Mailed Check,2,3,Yes
CUST100346,Male,68,44,43.51,1914.44,One Year,Fiber Optic,Electronic Check,8,10,Yes
CUST100347,Female,27,14,61.74,864.36,Month-to-Month,Fiber Optic,Mailed Check,3,10,Yes
CUST100348,Female,60,15,147.64,2214.6,Month-to-Month,Fiber Optic,Mailed Check,8,5,Yes
CUST100349,Male,74,16,31.99,511.84,Two Year,DSL,Bank Transfer,5,6,No
CUST100350,Female,32,2,53.72,107.44,Two Year,Fiber Optic,Bank Transfer,0,1,No
CUST100351,Male,55,30,31.18,935.4,Two Year,No Internet,Mailed Check,2,10,No
CUST100352,Male,32,30,55.57,1667.1,One Year,Fiber Optic,Mailed Check,2,9,No
CUST100353,Female,22,31,32.01,992.31,Month-to-Month,No Internet,Bank Transfer,3,9,Yes
CUST100354,Female,46,20,86.08,1721.6,Month-to-Month,DSL,Bank Transfer,9,1,No
CUST100355,Male,36,49,76.99,3772.51,One Year,No Internet,Electronic Check,3,7,No
CUST100356,Female,71,35,42.63,1492.05,Month-to-Month,DSL,Mailed Check,7,4,No
CUST100357,Female,68,23,42.73,982.79,Month-to-Month,DSL,Bank Transfer,2,2,No
CUST100358,Male,27,61,101.39,6184.79,Month-to-Month,DSL,Mailed Check,3,2,No
CUST100359,Male,29,55,70.33,3868.15,Month-to-Month,Fiber Optic,Electronic Check,2,6,Yes
CUST100360,Female,71,67,27.31,1829.77,Month-to-Month,Fiber Optic,Credit Card,6,6,No
CUST100361,Male,21,8,139.63,1117.04,Month-to-Month,Fiber Optic,Mailed Check,5,5,Yes
CUST100362,Male,48,40,72.64,2905.6,One Year,Fiber Optic,Electronic Check,0,3,No
CUST100363,Female,35,59,96.84,5713.56,Month-to-Month,Fiber Optic,Credit Card,9,7,No
CUST100364,Male,33,32,135.1,4323.2,One Year,Fiber Optic,Mailed Check,0,3,Yes
CUST100365,Male,57,7,72.28,505.96,One Year,DSL,Electronic Check,5,7,No
CUST100366,Female,53,2,126.69,253.38,Month-to-Month,No Internet,Credit Card,2,2,No
CUST100367,Female,42,6,138.92,833.52,Month-to-Month,DSL,Electronic Check,8,8,No
CUST100368,Male,40,36,42.63,1534.68,Month-to-Month,Fiber Optic,Electronic Check,1,2,No
CUST100369,Male,29,32,136.02,4352.64,Month-to-Month,Fiber Optic,Electronic Check,2,2,No
CUST100370,Female,51,45,35.58,1601.1,One Year,Fiber Optic,Electronic Check,8,4,Yes
CUST100371,Female,53,42,55.77,2342.34,Month-to-Month,DSL,Credit Card,5,10,No
CUST100372,Female,54,53,125.07,6628.71,Month-to-Month,No Internet,Bank Transfer,0,1,Yes
CUST100373,Female,20,9,137.09,1233.81,Month-to-Month,Fiber Optic,Electronic Check,1,7,No
CUST100374,Male,26,49,108.94,5338.06,One Year,DSL,Credit Card,6,2,Yes
CUST100375,Female,70,2,33.63,67.26,Month-to-Month,DSL,Electronic Check,5,6,Yes
CUST100376,Female,35,67,87.99,5895.33,One Year,Fiber Optic,Mailed Check,0,5,Yes
CUST100377,Male,60,11,94.44,1038.84,One Year,No Internet,Mailed Check,9,5,Yes
CUST100378,Female,52,50,56.64,2832.0,Month-to-Month,Fiber Optic,Bank Transfer,1,4,No
CUST100379,Male,74,35,148.87,5210.45,Month-to-Month,No Internet,Credit Card,5,5,No
CUST100380,Female,72,15,63.63,954.45,Month-to-Month,DSL,Mailed Check,5,9,No
CUST100381,Female,51,31,47.33,1467.23,Month-to-Month,Fiber Optic,Credit Card,5,1,No
CUST100382,Female,58,62,34.32,2127.84,Month-to-Month,Fiber Optic,Mailed Check,8,2,No
CUST100383,Male,31,28,69.21,1937.88,Month-to-Month,Fiber Optic,Credit Card,1,7,No
CUST100384,Male,21,25,110.04,2751.0,Month-to-Month,Fiber Optic,Electronic Check,9,9,No
CUST100385,Female,46,25,50.08,1252.0,One Year,No Internet,Electronic Check,9,3,No
CUST100386,Male,58,1,120.04,120.04,Two Year,DSL,Mailed Check,8,6,No
CUST100387,Male,62,59,37.6,2218.4,One Year,DSL,Bank Transfer,8,5,No
CUST100388,Male,67,69,77.26,5330.94,Month-to-Month,DSL,Mailed Check,9,9,No
CUST100389,Male,32,42,111.31,4675.02,Two Year,Fiber Optic,Mailed Check,8,9,Yes
CUST100390,Male,45,34,37.59,1278.06,Month-to-Month,Fiber Optic,Bank Transfer,8,10,No
CUST100391,Male,59,66,97.72,6449.52,Month-to-Month,Fiber Optic,Electronic Check,2,3,No
CUST100392,Female,33,18,123.86,2229.48,Month-to-Month,Fiber Optic,Electronic Check,9,10,No
CUST100393,Female,29,5,97.42,487.1,Month-to-Month,Fiber Optic,Mailed Check,8,10,No
CUST100394,Male,69,20,86.49,1729.8,Month-to-Month,DSL,Credit Card,9,2,No
CUST100395,Female,22,66,128.98,8512.68,One Year,Fiber Optic,Mailed Check,8,10,Yes
CUST100396,Female,51,62,148.1,9182.2,Month-to-Month,No Internet,Electronic Check,2,4,No
CUST100397,Female,59,32,43.57,1394.24,Month-to-Month,Fiber Optic,Credit Card,3,9,Yes
CUST100398,Female,18,58,109.88,6373.04,Month-to-Month,Fiber Optic,Bank Transfer,3,3,No
CUST100399,Male,56,50,30.49,1524.5,Two Year,DSL,Electronic Check,3,4,No
CUST100400,Female,49,38,25.57,971.66,Two Year,DSL,Bank Transfer,6,2,No
CUST100401,Female,43,55,56.51,3108.05,One Year,No Internet,Electronic Check,4,1,No
CUST100402,Male,34,28,146.22,4094.16,Month-to-Month,DSL,Electronic Check,6,5,No
CUST100403,Male,65,22,91.79,2019.38,One Year,Fiber Optic,Credit Card,5,4,No
CUST100404,Female,44,43,54.88,2359.84,Month-to-Month,No Internet,Electronic Check,6,10,Yes
CUST100405,Female,41,36,37.24,1340.64,Two Year,No Internet,Mailed Check,7,2,No
CUST100406,Female,52,52,139.62,7260.24,Two Year,No Internet,Bank Transfer,5,6,Yes
CUST100407,Female,63,36,67.11,2415.96,Month-to-Month,No Internet,Electronic Check,8,5,No
CUST100408,Female,59,28,59.87,1676.36,One Year,Fiber Optic,Mailed Check,3,1,No
CUST100409,Female,71,58,131.54,7629.32,Month-to-Month,No Internet,Bank Transfer,4,10,Yes
CUST100410,Male,56,36,98.57,3548.52,Month-to-Month,No Internet,Mailed Check,8,3,Yes
CUST100411,Female,43,70,41.92,2934.4,One Year,DSL,Electronic Check,8,4,No
CUST100412,Female,66,9,74.8,673.2,Month-to-Month,DSL,Mailed Check,1,1,No
CUST100413,Male,55,21,140.67,2954.07,Two Year,DSL,Bank Transfer,1,8,No
CUST100414,Male,40,64,137.16,8778.24,Month-to-Month,Fiber Optic,Bank Transfer,8,3,No
CUST100415,Male,39,61,29.11,1775.71,Two Year,DSL,Bank Transfer,5,5,No
CUST100416,Male,21,40,54.92,2196.8,One Year,No Internet,Electronic Check,7,3,No
CUST100417,Female,66,56,40.09,2245.04,Two Year,Fiber Optic,Credit Card,7,4,Yes
CUST100418,Female,26,4,89.4,357.6,Month-to-Month,DSL,Mailed Check,7,9,No
CUST100419,Female,21,31,117.5,3642.5,Month-to-Month,DSL,Bank Transfer,4,3,Yes
CUST100420,Female,24,27,58.42,1577.34,Two Year,Fiber Optic,Bank Transfer,9,8,No
CUST100421,Female,40,58,118.54,6875.32,One Year,DSL,Credit Card,3,6,No
CUST100422,Female,19,25,106.93,2673.25,Month-to-Month,DSL,Bank Transfer,2,6,No
CUST100423,Male,66,69,114.67,7912.23,Month-to-Month,Fiber Optic,Bank Transfer,3,1,Yes
CUST100424,Female,41,70,143.27,10028.9,Two Year,No Internet,Electronic Check,7,7,No
CUST100425,Male,57,5,75.2,376.0,One Year,No Internet,Credit Card,3,4,Yes
CUST100426,Male,72,8,64.53,516.24,One Year,Fiber Optic,Bank Transfer,7,8,No
CUST100427,Female,48,9,108.9,980.1,Two Year,DSL,Electronic Check,7,9,Yes
CUST100428,Male,64,15,124.98,1874.7,Month-to-Month,Fiber Optic,Electronic Check,0,2,No
CUST100429,Female,48,7,44.89,314.23,Two Year,DSL,Electronic Check,8,8,No
CUST100430,Male,64,15,130.08,1951.2,One Year,Fiber Optic,Electronic Check,2,8,Yes
CUST100431,Female,57,37,27.52,1018.24,Month-to-Month,Fiber Optic,Credit Card,5,6,Yes
CUST100432,Male,65,39,20.83,812.37,Month-to-Month,Fiber Optic,Credit Card,2,3,No
CUST100433,Female,68,6,40.6,243.6,Month-to-Month,Fiber Optic,Electronic Check,8,5,Yes
CUST100434,Female,60,57,147.23,8392.11,One Year,Fiber Optic,Credit Card,0,2,No
CUST100435,Female,51,19,88.06,1673.14,One Year,DSL,Mailed Check,6,6,Yes
CUST100436,Female,72,63,26.05,1641.15,Two Year,Fiber Optic,Mailed Check,4,3,Yes
CUST100437,Female,41,31,149.63,4638.53,Two Year,Fiber Optic,Electronic Check,2,4,No
CUST100438,Male,66,10,116.84,1168.4,Month-to-Month,Fiber Optic,Bank Transfer,6,9,No
CUST100439,Male,43,67,128.94,8638.98,One Year,Fiber Optic,Bank Transfer,0,10,No
CUST100440,Male,33,62,47.68,2956.16,One Year,Fiber Optic,Mailed Check,5,5,Yes
CUST100441,Female,74,3,33.71,101.13,Month-to-Month,Fiber Optic,Electronic Check,6,7,Yes
CUST100442,Male,64,18,86.96,1565.28,Month-to-Month,DSL,Mailed Check,8,9,No
CUST100443,Female,30,25,120.38,3009.5,Month-to-Month,DSL,Mailed Check,8,5,No
CUST100444,Female,32,20,102.91,2058.2,Month-to-Month,DSL,Bank Transfer,6,1,No
CUST100445,Male,44,58,102.04,5918.32,Month-to-Month,DSL,Mailed Check,4,2,Yes
CUST100446,Male,21,50,118.42,5921.0,One Year,No Internet,Electronic Check,6,3,Yes
CUST100447,Female,33,10,49.51,495.1,One Year,DSL,Bank Transfer,0,3,No
CUST100448,Male,47,21,106.0,2226.0,One Year,Fiber Optic,Bank Transfer,6,1,No
CUST100449,Female,61,29,70.97,2058.13,One Year,No Internet,Mailed Check,9,9,No
CUST100450,Female,47,10,29.07,290.7,Month-to-Month,Fiber Optic,Credit Card,3,9,Yes
CUST100451,Female,53,13,46.28,601.64,Month-to-Month,No Internet,Mailed Check,1,4,Yes
CUST100452,Female,20,47,123.22,5791.34,Month-to-Month,Fiber Optic,Electronic Check,5,9,No
CUST100453,Female,39,23,136.47,3138.81,Month-to-Month,Fiber Optic,Credit Card,6,4,Yes
CUST100454,Male,66,50,56.77,2838.5,Two Year,No Internet,Electronic Check,6,8,No
CUST100455,Male,39,4,44.75,179.0,One Year,Fiber Optic,Bank Transfer,7,3,No
CUST100456,Female,67,67,23.47,1572.49,Month-to-Month,Fiber Optic,Electronic Check,4,9,No
CUST100457,Female,74,53,143.2,7589.6,Month-to-Month,Fiber Optic,Electronic Check,9,4,No
CUST100458,Male,67,2,108.9,217.8,One Year,DSL,Electronic Check,9,8,No
CUST100459,Male,72,68,144.41,9819.88,One Year,Fiber Optic,Mailed Check,7,2,Yes
CUST100460,Female,66,65,132.3,8599.5,One Year,DSL,Mailed Check,3,7,Yes
CUST100461,Male,29,57,64.26,3662.82,Month-to-Month,DSL,Electronic Check,9,2,No
CUST100462,Female,72,70,34.65,2425.5,Month-to-Month,Fiber Optic,Mailed Check,0,5,No
CUST100463,Male,38,7,84.88,594.16,Month-to-Month,DSL,Bank Transfer,7,9,Yes
CUST100464,Female,73,19,23.49,446.31,Two Year,No Internet,Bank Transfer,3,5,No
CUST100465,Male,21,44,39.49,1737.56,Month-to-Month,No Internet,Credit Card,4,4,No
CUST100466,Female,48,63,50.35,3172.05,Month-to-Month,Fiber Optic,Mailed Check,3,8,No
CUST100467,Male,61,65,106.53,6924.45,One Year,DSL,Mailed Check,6,5,No
CUST100468,Male,48,39,86.28,3364.92,Month-to-Month,DSL,Electronic Check,9,9,No
CUST100469,Female,40,26,59.31,1542.06,One Year,No Internet,Credit Card,2,9,No
CUST100470,Male,71,44,93.42,4110.48,Month-to-Month,Fiber Optic,Bank Transfer,1,2,No
CUST100471,Female,70,12,36.28,435.36,Month-to-Month,Fiber Optic,Bank Transfer,9,10,Yes
CUST100472,Male,37,22,118.24,2601.28,Two Year,Fiber Optic,Electronic Check,1,9,Yes
CUST100473,Female,32,14,112.56,1575.84,Month-to-Month,Fiber Optic,Mailed Check,6,8,Yes
CUST100474,Male,40,30,48.15,1444.5,Month-to-Month,Fiber Optic,Electronic Check,9,10,Yes
CUST100475,Female,45,44,98.83,4348.52,Month-to-Month,DSL,Credit Card,5,7,No
CUST100476,Male,33,38,85.43,3246.34,Two Year,Fiber Optic,Bank Transfer,1,6,No
CUST100477,Female,54,59,27.91,1646.69,One Year,DSL,Credit Card,7,4,No
CUST100478,Male,38,42,56.16,2358.72,Two Year,Fiber Optic,Bank Transfer,5,7,No
CUST100479,Female,32,52,149.93,7796.36,Two Year,Fiber Optic,Bank Transfer,7,6,Yes
CUST100480,Female,34,63,32.94,2075.22,One Year,Fiber Optic,Credit Card,5,8,Yes
CUST100481,Female,67,61,85.83,5235.63,Month-to-Month,DSL,Bank Transfer,3,1,No
CUST100482,Male,54,34,130.41,4433.94,Two Year,DSL,Bank Transfer,7,3,No
CUST100483,Female,30,39,59.08,2304.12,Month-to-Month,DSL,Credit Card,3,8,No
CUST100484,Male,36,41,53.89,2209.49,Two Year,Fiber Optic,Bank Transfer,5,2,Yes
CUST100485,Female,47,37,135.8,5024.6,One Year,Fiber Optic,Credit Card,4,9,No
CUST100486,Male,62,65,59.63,3875.95,One Year,DSL,Electronic Check,3,2,No
CUST100487,Female,35,32,104.69,3350.08,Month-to-Month,Fiber Optic,Mailed Check,6,9,No
CUST100488,Male,31,8,116.24,929.92,One Year,Fiber Optic,Mailed Check,7,7,No
CUST100489,Male,53,18,122.52,2205.36,Month-to-Month,Fiber Optic,Mailed Check,5,4,Yes
CUST100490,Female,53,45,149.32,6719.4,Month-to-Month,DSL,Bank Transfer,0,3,No
CUST100491,Male,37,33,124.41,4105.53,Two Year,DSL,Credit Card,6,8,No
CUST100492,Male,69,5,105.41,527.05,Month-to-Month,Fiber Optic,Mailed Check,3,10,No
CUST100493,Female,36,36,136.41,4910.76,Month-to-Month,Fiber Optic,Bank Transfer,1,7,No
CUST100494,Male,62,23,137.75,3168.25,One Year,Fiber Optic,Bank Transfer,2,10,Yes
CUST100495,Male,61,40,146.51,5860.4,One Year,Fiber Optic,Credit Card,9,1,No
CUST100496,Male,24,5,120.94,604.7,Two Year,DSL,Electronic Check,3,7,No
CUST100497,Female,74,34,45.34,1541.56,One Year,No Internet,Credit Card,6,1,No
CUST100498,Male,61,24,112.27,2694.48,Month-to-Month,Fiber Optic,Bank Transfer,8,1,No
CUST100499,Female,70,17,29.77,506.09,Month-to-Month,DSL,Electronic Check,9,5,Yes
CUST100500,Male,21,71,61.34,4355.14,Month-to-Month,DSL,Electronic Check,5,10,Yes
CUST100501,Male,51,22,35.05,771.1,Month-to-Month,Fiber Optic,Mailed Check,9,5,Yes
CUST100502,Male,19,15,143.49,2152.35,One Year,Fiber Optic,Bank Transfer,4,2,No
CUST100503,Female,22,15,64.04,960.6,Month-to-Month,Fiber Optic,Credit Card,8,7,Yes
CUST100504,Male,72,25,112.72,2818.0,Month-to-Month,Fiber Optic,Credit Card,7,3,No
CUST100505,Male,27,53,94.27,4996.31,One Year,DSL,Mailed Check,7,1,Yes
CUST100506,Female,49,21,33.98,713.58,Month-to-Month,Fiber Optic,Bank Transfer,7,7,No
CUST100507,Male,59,66,92.97,6136.02,Month-to-Month,DSL,Credit Card,7,4,Yes
CUST100508,Female,58,32,105.93,3389.76,One Year,DSL,Credit Card,7,4,No
CUST100509,Female,30,21,134.6,2826.6,Month-to-Month,Fiber Optic,Credit Card,9,3,Yes
CUST100510,Male,56,68,29.11,1979.48,One Year,Fiber Optic,Electronic Check,9,7,No
CUST100511,Female,22,44,58.43,2570.92,One Year,DSL,Electronic Check,6,2,No
CUST100512,Male,27,66,110.0,7260.0,Two Year,No Internet,Mailed Check,1,7,No
CUST100513,Female,27,14,24.46,342.44,Month-to-Month,DSL,Mailed Check,1,10,No
CUST100514,Female,55,15,46.46,696.9,Month-to-Month,Fiber Optic,Credit Card,4,8,Yes
CUST100515,Male,44,20,48.43,968.6,One Year,Fiber Optic,Bank Transfer,5,2,No
CUST100516,Female,68,34,107.01,3638.34,Month-to-Month,No Internet,Bank Transfer,8,8,Yes
CUST100517,Female,38,36,57.17,2058.12,Month-to-Month,DSL,Mailed Check,0,7,No
CUST100518,Female,25,9,97.95,881.55,Month-to-Month,Fiber Optic,Bank Transfer,6,10,Yes
CUST100519,Female,18,71,145.5,10330.5,One Year,DSL,Bank Transfer,6,8,Yes
CUST100520,Female,45,30,123.12,3693.6,Two Year,Fiber Optic,Credit Card,7,3,No
CUST100521,Male,66,63,63.28,3986.64,Two Year,Fiber Optic,Credit Card,0,6,No
CUST100522,Female,56,35,81.41,2849.35,Two Year,Fiber Optic,Bank Transfer,9,1,No
CUST100523,Male,31,13,46.09,599.17,Month-to-Month,DSL,Credit Card,3,7,No
CUST100524,Female,38,46,22.04,1013.84,One Year,Fiber Optic,Bank Transfer,9,4,No
CUST100525,Male,47,56,57.66,3228.96,Month-to-Month,Fiber Optic,Bank Transfer,4,4,Yes
CUST100526,Male,38,9,68.02,612.18,Two Year,DSL,Electronic Check,1,9,No
CUST100527,Female,66,36,93.37,3361.32,Two Year,DSL,Bank Transfer,1,7,No
CUST100528,Female,26,3,142.73,428.19,Two Year,Fiber Optic,Electronic Check,3,8,Yes
CUST100529,Female,34,19,143.22,2721.18,Two Year,Fiber Optic,Mailed Check,2,6,No
CUST100530,Male,22,28,29.11,815.08,Month-to-Month,Fiber Optic,Bank Transfer,6,2,No
CUST100531,Female,74,23,99.9,2297.7,One Year,DSL,Mailed Check,6,3,No
CUST100532,Male,48,7,25.51,178.57,Two Year,Fiber Optic,Credit Card,1,4,No
CUST100533,Male,69,14,104.25,1459.5,One Year,Fiber Optic,Electronic Check,4,2,Yes
CUST100534,Male,57,46,35.3,1623.8,Two Year,Fiber Optic,Mailed Check,4,1,No
CUST100535,Female,55,15,143.03,2145.45,Two Year,No Internet,Credit Card,7,9,No
CUST100536,Female,60,67,132.36,8868.12,One Year,No Internet,Bank Transfer,7,10,Yes
CUST100537,Male,36,15,22.9,343.5,Month-to-Month,Fiber Optic,Electronic Check,3,2,No
CUST100538,Male,53,51,121.68,6205.68,Month-to-Month,Fiber Optic,Bank Transfer,9,5,No
CUST100539,Female,67,8,102.67,821.36,Month-to-Month,Fiber Optic,Mailed Check,0,7,No
CUST100540,Male,50,69,84.4,5823.6,Month-to-Month,Fiber Optic,Bank Transfer,5,2,No
CUST100541,Female,30,62,98.34,6097.08,Month-to-Month,DSL,Credit Card,6,6,No
CUST100542,Male,31,51,108.17,5516.67,One Year,DSL,Mailed Check,0,10,No
CUST100543,Female,73,63,134.98,8503.74,Month-to-Month,No Internet,Electronic Check,7,8,No
CUST100544,Male,50,68,119.76,8143.68,Two Year,No Internet,Credit Card,8,7,Yes
CUST100545,Female,46,16,94.8,1516.8,Month-to-Month,No Internet,Credit Card,7,6,No
CUST100546,Male,60,24,127.2,3052.8,Two Year,Fiber Optic,Electronic Check,2,8,No
CUST100547,Female,66,6,148.3,889.8,Month-to-Month,No Internet,Credit Card,8,2,Yes
CUST100548,Female,53,57,59.02,3364.14,One Year,Fiber Optic,Mailed Check,9,4,Yes
CUST100549,Male,61,31,35.39,1097.09,One Year,No Internet,Bank Transfer,2,4,No
CUST100550,Male,27,6,115.09,690.54,One Year,Fiber Optic,Electronic Check,3,7,No
CUST100551,Female,48,29,147.22,4269.38,Month-to-Month,Fiber Optic,Electronic Check,5,7,Yes
CUST100552,Male,23,67,35.17,2356.39,Month-to-Month,Fiber Optic,Mailed Check,6,3,Yes
CUST100553,Female,74,3,76.12,228.36,Month-to-Month,Fiber Optic,Mailed Check,7,4,No
CUST100554,Male,18,28,28.09,786.52,Month-to-Month,DSL,Electronic Check,6,1,No
CUST100555,Female,24,48,120.95,5805.6,Month-to-Month,No Internet,Electronic Check,2,8,Yes
CUST100556,Female,44,10,143.33,1433.3,Month-to-Month,Fiber Optic,Electronic Check,1,4,No
CUST100557,Female,38,33,84.87,2800.71,One Year,Fiber Optic,Electronic Check,1,5,Yes
CUST100558,Female,45,67,73.24,4907.08,Two Year,Fiber Optic,Mailed Check,8,5,No
CUST100559,Female,33,69,138.0,9522.0,Two Year,Fiber Optic,Bank Transfer,6,1,No
CUST100560,Female,73,12,37.34,448.08,Month-to-Month,Fiber Optic,Electronic Check,6,1,No
CUST100561,Male,63,57,135.91,7746.87,Month-to-Month,Fiber Optic,Credit Card,4,7,No
CUST100562,Male,40,44,70.98,3123.12,One Year,Fiber Optic,Credit Card,5,1,Yes
